"feature_id"	"canonical_gene_id"	"annotation_gene_id"	"common_name"	"synonyms"	"description"	"display_label"	"search_tokens"
"LotjaGi4g1v0098700"	"LotjaGi4g1v0098700"					"LotjaGi4g1v0098700"	"LotjaGi4g1v0098700"
"LotjaGi4g1v0098800"	"LotjaGi4g1v0098800"					"LotjaGi4g1v0098800"	"LotjaGi4g1v0098800"
"LotjaGi4g1v0099000"	"LotjaGi4g1v0099000"					"LotjaGi4g1v0099000"	"LotjaGi4g1v0099000"
"LotjaGi4g1v0099100"	"LotjaGi4g1v0099100"					"LotjaGi4g1v0099100"	"LotjaGi4g1v0099100"
"LotjaGi4g1v0099200-LC"	"LotjaGi4g1v0099200-LC"					"LotjaGi4g1v0099200-LC"	"LotjaGi4g1v0099200-LC"
"LotjaGi4g1v0099300"	"LotjaGi4g1v0099300"					"LotjaGi4g1v0099300"	"LotjaGi4g1v0099300"
"LotjaGi4g1v0099400"	"LotjaGi4g1v0099400"					"LotjaGi4g1v0099400"	"LotjaGi4g1v0099400"
"LotjaGi4g1v0099700"	"LotjaGi4g1v0099700"					"LotjaGi4g1v0099700"	"LotjaGi4g1v0099700"
"LotjaGi4g1v0099800"	"LotjaGi4g1v0099800"					"LotjaGi4g1v0099800"	"LotjaGi4g1v0099800"
"LotjaGi4g1v0099900"	"LotjaGi4g1v0099900"					"LotjaGi4g1v0099900"	"LotjaGi4g1v0099900"
"LotjaGi4g1v0100000-LC"	"LotjaGi4g1v0100000-LC"					"LotjaGi4g1v0100000-LC"	"LotjaGi4g1v0100000-LC"
"LotjaGi4g1v0100100"	"LotjaGi4g1v0100100"					"LotjaGi4g1v0100100"	"LotjaGi4g1v0100100"
"LotjaGi4g1v0100200"	"LotjaGi4g1v0100200"					"LotjaGi4g1v0100200"	"LotjaGi4g1v0100200"
"LotjaGi4g1v0100300-LC"	"LotjaGi4g1v0100300-LC"					"LotjaGi4g1v0100300-LC"	"LotjaGi4g1v0100300-LC"
"LotjaGi4g1v0100400"	"LotjaGi4g1v0100400"					"LotjaGi4g1v0100400"	"LotjaGi4g1v0100400"
"LotjaGi4g1v0100500"	"LotjaGi4g1v0100500"					"LotjaGi4g1v0100500"	"LotjaGi4g1v0100500"
"LotjaGi4g1v0100600"	"LotjaGi4g1v0100600"					"LotjaGi4g1v0100600"	"LotjaGi4g1v0100600"
"LotjaGi4g1v0100700"	"LotjaGi4g1v0100700"					"LotjaGi4g1v0100700"	"LotjaGi4g1v0100700"
"LotjaGi4g1v0100800"	"LotjaGi4g1v0100800"					"LotjaGi4g1v0100800"	"LotjaGi4g1v0100800"
"LotjaGi4g1v0100900"	"LotjaGi4g1v0100900"					"LotjaGi4g1v0100900"	"LotjaGi4g1v0100900"
"LotjaGi4g1v0101100"	"LotjaGi4g1v0101100"					"LotjaGi4g1v0101100"	"LotjaGi4g1v0101100"
"LotjaGi4g1v0101200"	"LotjaGi4g1v0101200"					"LotjaGi4g1v0101200"	"LotjaGi4g1v0101200"
"LotjaGi4g1v0101300-LC"	"LotjaGi4g1v0101300-LC"					"LotjaGi4g1v0101300-LC"	"LotjaGi4g1v0101300-LC"
"LotjaGi4g1v0101400-LC"	"LotjaGi4g1v0101400-LC"					"LotjaGi4g1v0101400-LC"	"LotjaGi4g1v0101400-LC"
"LotjaGi4g1v0101500"	"LotjaGi4g1v0101500"					"LotjaGi4g1v0101500"	"LotjaGi4g1v0101500"
"LotjaGi4g1v0101600"	"LotjaGi4g1v0101600"					"LotjaGi4g1v0101600"	"LotjaGi4g1v0101600"
"LotjaGi4g1v0101700-LC"	"LotjaGi4g1v0101700-LC"					"LotjaGi4g1v0101700-LC"	"LotjaGi4g1v0101700-LC"
"LotjaGi4g1v0101800"	"LotjaGi4g1v0101800"					"LotjaGi4g1v0101800"	"LotjaGi4g1v0101800"
"LotjaGi4g1v0102000"	"LotjaGi4g1v0102000"					"LotjaGi4g1v0102000"	"LotjaGi4g1v0102000"
"LotjaGi4g1v0102100"	"LotjaGi4g1v0102100"					"LotjaGi4g1v0102100"	"LotjaGi4g1v0102100"
"LotjaGi4g1v0102200"	"LotjaGi4g1v0102200"					"LotjaGi4g1v0102200"	"LotjaGi4g1v0102200"
"LotjaGi4g1v0102400"	"LotjaGi4g1v0102400"					"LotjaGi4g1v0102400"	"LotjaGi4g1v0102400"
"LotjaGi4g1v0102500"	"LotjaGi4g1v0102500"					"LotjaGi4g1v0102500"	"LotjaGi4g1v0102500"
"LotjaGi4g1v0102700"	"LotjaGi4g1v0102700"					"LotjaGi4g1v0102700"	"LotjaGi4g1v0102700"
"LotjaGi4g1v0102800"	"LotjaGi4g1v0102800"					"LotjaGi4g1v0102800"	"LotjaGi4g1v0102800"
"LotjaGi4g1v0102900"	"LotjaGi4g1v0102900"					"LotjaGi4g1v0102900"	"LotjaGi4g1v0102900"
"LotjaGi4g1v0103000"	"LotjaGi4g1v0103000"					"LotjaGi4g1v0103000"	"LotjaGi4g1v0103000"
"LotjaGi4g1v0103100"	"LotjaGi4g1v0103100"					"LotjaGi4g1v0103100"	"LotjaGi4g1v0103100"
"LotjaGi4g1v0103300-LC"	"LotjaGi4g1v0103300-LC"					"LotjaGi4g1v0103300-LC"	"LotjaGi4g1v0103300-LC"
"LotjaGi4g1v0103400"	"LotjaGi4g1v0103400"					"LotjaGi4g1v0103400"	"LotjaGi4g1v0103400"
"LotjaGi4g1v0103500"	"LotjaGi4g1v0103500"					"LotjaGi4g1v0103500"	"LotjaGi4g1v0103500"
"LotjaGi4g1v0103600"	"LotjaGi4g1v0103600"					"LotjaGi4g1v0103600"	"LotjaGi4g1v0103600"
"LotjaGi4g1v0103700"	"LotjaGi4g1v0103700"					"LotjaGi4g1v0103700"	"LotjaGi4g1v0103700"
"LotjaGi4g1v0103900"	"LotjaGi4g1v0103900"					"LotjaGi4g1v0103900"	"LotjaGi4g1v0103900"
"LotjaGi4g1v0104000"	"LotjaGi4g1v0104000"					"LotjaGi4g1v0104000"	"LotjaGi4g1v0104000"
"LotjaGi4g1v0104100-LC"	"LotjaGi4g1v0104100-LC"					"LotjaGi4g1v0104100-LC"	"LotjaGi4g1v0104100-LC"
"LotjaGi4g1v0104400"	"LotjaGi4g1v0104400"					"LotjaGi4g1v0104400"	"LotjaGi4g1v0104400"
"LotjaGi4g1v0104500"	"LotjaGi4g1v0104500"					"LotjaGi4g1v0104500"	"LotjaGi4g1v0104500"
"LotjaGi4g1v0104600-LC"	"LotjaGi4g1v0104600-LC"					"LotjaGi4g1v0104600-LC"	"LotjaGi4g1v0104600-LC"
"LotjaGi4g1v0104800"	"LotjaGi4g1v0104800"					"LotjaGi4g1v0104800"	"LotjaGi4g1v0104800"
"LotjaGi4g1v0104900"	"LotjaGi4g1v0104900"					"LotjaGi4g1v0104900"	"LotjaGi4g1v0104900"
"LotjaGi4g1v0105000"	"LotjaGi4g1v0105000"					"LotjaGi4g1v0105000"	"LotjaGi4g1v0105000"
"LotjaGi4g1v0105100"	"LotjaGi4g1v0105100"					"LotjaGi4g1v0105100"	"LotjaGi4g1v0105100"
"LotjaGi4g1v0105200"	"LotjaGi4g1v0105200"					"LotjaGi4g1v0105200"	"LotjaGi4g1v0105200"
"LotjaGi4g1v0105400"	"LotjaGi4g1v0105400"					"LotjaGi4g1v0105400"	"LotjaGi4g1v0105400"
"LotjaGi4g1v0105500"	"LotjaGi4g1v0105500"					"LotjaGi4g1v0105500"	"LotjaGi4g1v0105500"
"LotjaGi4g1v0105600-LC"	"LotjaGi4g1v0105600-LC"					"LotjaGi4g1v0105600-LC"	"LotjaGi4g1v0105600-LC"
"LotjaGi4g1v0105800"	"LotjaGi4g1v0105800"					"LotjaGi4g1v0105800"	"LotjaGi4g1v0105800"
"LotjaGi4g1v0105900"	"LotjaGi4g1v0105900"					"LotjaGi4g1v0105900"	"LotjaGi4g1v0105900"
"LotjaGi4g1v0106000"	"LotjaGi4g1v0106000"					"LotjaGi4g1v0106000"	"LotjaGi4g1v0106000"
"LotjaGi4g1v0106100"	"LotjaGi4g1v0106100"					"LotjaGi4g1v0106100"	"LotjaGi4g1v0106100"
"LotjaGi4g1v0106200"	"LotjaGi4g1v0106200"					"LotjaGi4g1v0106200"	"LotjaGi4g1v0106200"
"LotjaGi4g1v0106250"	"LotjaGi4g1v0106250"					"LotjaGi4g1v0106250"	"LotjaGi4g1v0106250"
"LotjaGi4g1v0106300"	"LotjaGi4g1v0106300"					"LotjaGi4g1v0106300"	"LotjaGi4g1v0106300"
"LotjaGi4g1v0106400"	"LotjaGi4g1v0106400"					"LotjaGi4g1v0106400"	"LotjaGi4g1v0106400"
"LotjaGi4g1v0106500"	"LotjaGi4g1v0106500"					"LotjaGi4g1v0106500"	"LotjaGi4g1v0106500"
"LotjaGi4g1v0106600"	"LotjaGi4g1v0106600"					"LotjaGi4g1v0106600"	"LotjaGi4g1v0106600"
"LotjaGi4g1v0106700-LC"	"LotjaGi4g1v0106700-LC"					"LotjaGi4g1v0106700-LC"	"LotjaGi4g1v0106700-LC"
"LotjaGi4g1v0106800-LC"	"LotjaGi4g1v0106800-LC"					"LotjaGi4g1v0106800-LC"	"LotjaGi4g1v0106800-LC"
"LotjaGi4g1v0106900"	"LotjaGi4g1v0106900"					"LotjaGi4g1v0106900"	"LotjaGi4g1v0106900"
"LotjaGi4g1v0107000"	"LotjaGi4g1v0107000"					"LotjaGi4g1v0107000"	"LotjaGi4g1v0107000"
"LotjaGi4g1v0107400"	"LotjaGi4g1v0107400"					"LotjaGi4g1v0107400"	"LotjaGi4g1v0107400"
"LotjaGi4g1v0107500"	"LotjaGi4g1v0107500"					"LotjaGi4g1v0107500"	"LotjaGi4g1v0107500"
"LotjaGi4g1v0107600"	"LotjaGi4g1v0107600"					"LotjaGi4g1v0107600"	"LotjaGi4g1v0107600"
"LotjaGi4g1v0107700"	"LotjaGi4g1v0107700"					"LotjaGi4g1v0107700"	"LotjaGi4g1v0107700"
"LotjaGi4g1v0107800"	"LotjaGi4g1v0107800"					"LotjaGi4g1v0107800"	"LotjaGi4g1v0107800"
"LotjaGi4g1v0108000"	"LotjaGi4g1v0108000"					"LotjaGi4g1v0108000"	"LotjaGi4g1v0108000"
"LotjaGi4g1v0108500-LC"	"LotjaGi4g1v0108500-LC"					"LotjaGi4g1v0108500-LC"	"LotjaGi4g1v0108500-LC"
"LotjaGi4g1v0108600"	"LotjaGi4g1v0108600"					"LotjaGi4g1v0108600"	"LotjaGi4g1v0108600"
"LotjaGi4g1v0108700"	"LotjaGi4g1v0108700"					"LotjaGi4g1v0108700"	"LotjaGi4g1v0108700"
"LotjaGi4g1v0109000"	"LotjaGi4g1v0109000"					"LotjaGi4g1v0109000"	"LotjaGi4g1v0109000"
"LotjaGi4g1v0109100-LC"	"LotjaGi4g1v0109100-LC"					"LotjaGi4g1v0109100-LC"	"LotjaGi4g1v0109100-LC"
"LotjaGi4g1v0109200"	"LotjaGi4g1v0109200"					"LotjaGi4g1v0109200"	"LotjaGi4g1v0109200"
"LotjaGi4g1v0109300"	"LotjaGi4g1v0109300"					"LotjaGi4g1v0109300"	"LotjaGi4g1v0109300"
"LotjaGi4g1v0109400"	"LotjaGi4g1v0109400"					"LotjaGi4g1v0109400"	"LotjaGi4g1v0109400"
"LotjaGi4g1v0109500"	"LotjaGi4g1v0109500"					"LotjaGi4g1v0109500"	"LotjaGi4g1v0109500"
"LotjaGi4g1v0109600"	"LotjaGi4g1v0109600"					"LotjaGi4g1v0109600"	"LotjaGi4g1v0109600"
"LotjaGi4g1v0109700"	"LotjaGi4g1v0109700"					"LotjaGi4g1v0109700"	"LotjaGi4g1v0109700"
"LotjaGi4g1v0109800"	"LotjaGi4g1v0109800"					"LotjaGi4g1v0109800"	"LotjaGi4g1v0109800"
"LotjaGi4g1v0109900-LC"	"LotjaGi4g1v0109900-LC"					"LotjaGi4g1v0109900-LC"	"LotjaGi4g1v0109900-LC"
"LotjaGi4g1v0110000"	"LotjaGi4g1v0110000"					"LotjaGi4g1v0110000"	"LotjaGi4g1v0110000"
"LotjaGi4g1v0110100"	"LotjaGi4g1v0110100"					"LotjaGi4g1v0110100"	"LotjaGi4g1v0110100"
"LotjaGi4g1v0110200"	"LotjaGi4g1v0110200"					"LotjaGi4g1v0110200"	"LotjaGi4g1v0110200"
"LotjaGi4g1v0110500"	"LotjaGi4g1v0110500"					"LotjaGi4g1v0110500"	"LotjaGi4g1v0110500"
"LotjaGi4g1v0110600"	"LotjaGi4g1v0110600"					"LotjaGi4g1v0110600"	"LotjaGi4g1v0110600"
"LotjaGi4g1v0110700"	"LotjaGi4g1v0110700"					"LotjaGi4g1v0110700"	"LotjaGi4g1v0110700"
"LotjaGi4g1v0110800"	"LotjaGi4g1v0110800"					"LotjaGi4g1v0110800"	"LotjaGi4g1v0110800"
"LotjaGi4g1v0110900"	"LotjaGi4g1v0110900"					"LotjaGi4g1v0110900"	"LotjaGi4g1v0110900"
"LotjaGi4g1v0111000"	"LotjaGi4g1v0111000"					"LotjaGi4g1v0111000"	"LotjaGi4g1v0111000"
"LotjaGi4g1v0111200"	"LotjaGi4g1v0111200"					"LotjaGi4g1v0111200"	"LotjaGi4g1v0111200"
"LotjaGi4g1v0111300"	"LotjaGi4g1v0111300"					"LotjaGi4g1v0111300"	"LotjaGi4g1v0111300"
"LotjaGi4g1v0111400"	"LotjaGi4g1v0111400"					"LotjaGi4g1v0111400"	"LotjaGi4g1v0111400"
"LotjaGi4g1v0111600"	"LotjaGi4g1v0111600"					"LotjaGi4g1v0111600"	"LotjaGi4g1v0111600"
"LotjaGi4g1v0111900"	"LotjaGi4g1v0111900"					"LotjaGi4g1v0111900"	"LotjaGi4g1v0111900"
"LotjaGi4g1v0112200-LC"	"LotjaGi4g1v0112200-LC"					"LotjaGi4g1v0112200-LC"	"LotjaGi4g1v0112200-LC"
"LotjaGi4g1v0112300"	"LotjaGi4g1v0112300"					"LotjaGi4g1v0112300"	"LotjaGi4g1v0112300"
"LotjaGi4g1v0112400-LC"	"LotjaGi4g1v0112400-LC"					"LotjaGi4g1v0112400-LC"	"LotjaGi4g1v0112400-LC"
"LotjaGi4g1v0112600"	"LotjaGi4g1v0112600"					"LotjaGi4g1v0112600"	"LotjaGi4g1v0112600"
"LotjaGi4g1v0113000"	"LotjaGi4g1v0113000"					"LotjaGi4g1v0113000"	"LotjaGi4g1v0113000"
"LotjaGi4g1v0113100-LC"	"LotjaGi4g1v0113100-LC"					"LotjaGi4g1v0113100-LC"	"LotjaGi4g1v0113100-LC"
"LotjaGi4g1v0113200"	"LotjaGi4g1v0113200"					"LotjaGi4g1v0113200"	"LotjaGi4g1v0113200"
"LotjaGi4g1v0113300"	"LotjaGi4g1v0113300"					"LotjaGi4g1v0113300"	"LotjaGi4g1v0113300"
"LotjaGi4g1v0113400"	"LotjaGi4g1v0113400"					"LotjaGi4g1v0113400"	"LotjaGi4g1v0113400"
"LotjaGi4g1v0113500"	"LotjaGi4g1v0113500"					"LotjaGi4g1v0113500"	"LotjaGi4g1v0113500"
"LotjaGi4g1v0113700"	"LotjaGi4g1v0113700"					"LotjaGi4g1v0113700"	"LotjaGi4g1v0113700"
"LotjaGi4g1v0113800-LC"	"LotjaGi4g1v0113800-LC"					"LotjaGi4g1v0113800-LC"	"LotjaGi4g1v0113800-LC"
"LotjaGi4g1v0113900"	"LotjaGi4g1v0113900"					"LotjaGi4g1v0113900"	"LotjaGi4g1v0113900"
"LotjaGi4g1v0114000"	"LotjaGi4g1v0114000"					"LotjaGi4g1v0114000"	"LotjaGi4g1v0114000"
"LotjaGi4g1v0114100"	"LotjaGi4g1v0114100"					"LotjaGi4g1v0114100"	"LotjaGi4g1v0114100"
"LotjaGi4g1v0114200"	"LotjaGi4g1v0114200"					"LotjaGi4g1v0114200"	"LotjaGi4g1v0114200"
"LotjaGi4g1v0114300"	"LotjaGi4g1v0114300"					"LotjaGi4g1v0114300"	"LotjaGi4g1v0114300"
"LotjaGi4g1v0114400"	"LotjaGi4g1v0114400"					"LotjaGi4g1v0114400"	"LotjaGi4g1v0114400"
"LotjaGi4g1v0114500"	"LotjaGi4g1v0114500"					"LotjaGi4g1v0114500"	"LotjaGi4g1v0114500"
"LotjaGi4g1v0114600"	"LotjaGi4g1v0114600"					"LotjaGi4g1v0114600"	"LotjaGi4g1v0114600"
"LotjaGi4g1v0114800"	"LotjaGi4g1v0114800"					"LotjaGi4g1v0114800"	"LotjaGi4g1v0114800"
"LotjaGi4g1v0114900-LC"	"LotjaGi4g1v0114900-LC"					"LotjaGi4g1v0114900-LC"	"LotjaGi4g1v0114900-LC"
"LotjaGi4g1v0115000"	"LotjaGi4g1v0115000"					"LotjaGi4g1v0115000"	"LotjaGi4g1v0115000"
"LotjaGi4g1v0115200"	"LotjaGi4g1v0115200"					"LotjaGi4g1v0115200"	"LotjaGi4g1v0115200"
"LotjaGi4g1v0115300"	"LotjaGi4g1v0115300"					"LotjaGi4g1v0115300"	"LotjaGi4g1v0115300"
"LotjaGi4g1v0115400"	"LotjaGi4g1v0115400"					"LotjaGi4g1v0115400"	"LotjaGi4g1v0115400"
"LotjaGi4g1v0115500-LC"	"LotjaGi4g1v0115500-LC"					"LotjaGi4g1v0115500-LC"	"LotjaGi4g1v0115500-LC"
"LotjaGi4g1v0115600"	"LotjaGi4g1v0115600"					"LotjaGi4g1v0115600"	"LotjaGi4g1v0115600"
"LotjaGi4g1v0115700"	"LotjaGi4g1v0115700"					"LotjaGi4g1v0115700"	"LotjaGi4g1v0115700"
"LotjaGi4g1v0116100"	"LotjaGi4g1v0116100"					"LotjaGi4g1v0116100"	"LotjaGi4g1v0116100"
"LotjaGi4g1v0116200"	"LotjaGi4g1v0116200"					"LotjaGi4g1v0116200"	"LotjaGi4g1v0116200"
"LotjaGi4g1v0116300"	"LotjaGi4g1v0116300"					"LotjaGi4g1v0116300"	"LotjaGi4g1v0116300"
"LotjaGi4g1v0116400"	"LotjaGi4g1v0116400"					"LotjaGi4g1v0116400"	"LotjaGi4g1v0116400"
"LotjaGi4g1v0116500"	"LotjaGi4g1v0116500"					"LotjaGi4g1v0116500"	"LotjaGi4g1v0116500"
"LotjaGi4g1v0116600"	"LotjaGi4g1v0116600"					"LotjaGi4g1v0116600"	"LotjaGi4g1v0116600"
"LotjaGi4g1v0116700"	"LotjaGi4g1v0116700"					"LotjaGi4g1v0116700"	"LotjaGi4g1v0116700"
"LotjaGi4g1v0116900"	"LotjaGi4g1v0116900"					"LotjaGi4g1v0116900"	"LotjaGi4g1v0116900"
"LotjaGi4g1v0117000"	"LotjaGi4g1v0117000"					"LotjaGi4g1v0117000"	"LotjaGi4g1v0117000"
"LotjaGi4g1v0117100"	"LotjaGi4g1v0117100"					"LotjaGi4g1v0117100"	"LotjaGi4g1v0117100"
"LotjaGi4g1v0117200"	"LotjaGi4g1v0117200"					"LotjaGi4g1v0117200"	"LotjaGi4g1v0117200"
"LotjaGi4g1v0117300"	"LotjaGi4g1v0117300"					"LotjaGi4g1v0117300"	"LotjaGi4g1v0117300"
"LotjaGi4g1v0117400-LC"	"LotjaGi4g1v0117400-LC"					"LotjaGi4g1v0117400-LC"	"LotjaGi4g1v0117400-LC"
"LotjaGi4g1v0117500"	"LotjaGi4g1v0117500"					"LotjaGi4g1v0117500"	"LotjaGi4g1v0117500"
"LotjaGi4g1v0117600"	"LotjaGi4g1v0117600"					"LotjaGi4g1v0117600"	"LotjaGi4g1v0117600"
"LotjaGi4g1v0117700"	"LotjaGi4g1v0117700"					"LotjaGi4g1v0117700"	"LotjaGi4g1v0117700"
"LotjaGi4g1v0117800"	"LotjaGi4g1v0117800"					"LotjaGi4g1v0117800"	"LotjaGi4g1v0117800"
"LotjaGi4g1v0118100"	"LotjaGi4g1v0118100"					"LotjaGi4g1v0118100"	"LotjaGi4g1v0118100"
"LotjaGi4g1v0118300-LC"	"LotjaGi4g1v0118300-LC"					"LotjaGi4g1v0118300-LC"	"LotjaGi4g1v0118300-LC"
"LotjaGi4g1v0119100"	"LotjaGi4g1v0119100"					"LotjaGi4g1v0119100"	"LotjaGi4g1v0119100"
"LotjaGi4g1v0119200"	"LotjaGi4g1v0119200"					"LotjaGi4g1v0119200"	"LotjaGi4g1v0119200"
"LotjaGi4g1v0119400"	"LotjaGi4g1v0119400"					"LotjaGi4g1v0119400"	"LotjaGi4g1v0119400"
"LotjaGi4g1v0119500"	"LotjaGi4g1v0119500"					"LotjaGi4g1v0119500"	"LotjaGi4g1v0119500"
"LotjaGi4g1v0119600"	"LotjaGi4g1v0119600"					"LotjaGi4g1v0119600"	"LotjaGi4g1v0119600"
"LotjaGi4g1v0119800"	"LotjaGi4g1v0119800"					"LotjaGi4g1v0119800"	"LotjaGi4g1v0119800"
"LotjaGi4g1v0119900"	"LotjaGi4g1v0119900"					"LotjaGi4g1v0119900"	"LotjaGi4g1v0119900"
"LotjaGi4g1v0120000"	"LotjaGi4g1v0120000"					"LotjaGi4g1v0120000"	"LotjaGi4g1v0120000"
"LotjaGi4g1v0120100"	"LotjaGi4g1v0120100"					"LotjaGi4g1v0120100"	"LotjaGi4g1v0120100"
"LotjaGi4g1v0120200"	"LotjaGi4g1v0120200"					"LotjaGi4g1v0120200"	"LotjaGi4g1v0120200"
"LotjaGi4g1v0120300-LC"	"LotjaGi4g1v0120300-LC"					"LotjaGi4g1v0120300-LC"	"LotjaGi4g1v0120300-LC"
"LotjaGi4g1v0120500"	"LotjaGi4g1v0120500"					"LotjaGi4g1v0120500"	"LotjaGi4g1v0120500"
"LotjaGi4g1v0120600"	"LotjaGi4g1v0120600"					"LotjaGi4g1v0120600"	"LotjaGi4g1v0120600"
"LotjaGi4g1v0120800"	"LotjaGi4g1v0120800"					"LotjaGi4g1v0120800"	"LotjaGi4g1v0120800"
"LotjaGi4g1v0120900"	"LotjaGi4g1v0120900"					"LotjaGi4g1v0120900"	"LotjaGi4g1v0120900"
"LotjaGi4g1v0121000-LC"	"LotjaGi4g1v0121000-LC"					"LotjaGi4g1v0121000-LC"	"LotjaGi4g1v0121000-LC"
"LotjaGi4g1v0121200"	"LotjaGi4g1v0121200"					"LotjaGi4g1v0121200"	"LotjaGi4g1v0121200"
"LotjaGi4g1v0121300"	"LotjaGi4g1v0121300"					"LotjaGi4g1v0121300"	"LotjaGi4g1v0121300"
"LotjaGi4g1v0121400"	"LotjaGi4g1v0121400"					"LotjaGi4g1v0121400"	"LotjaGi4g1v0121400"
"LotjaGi4g1v0121600"	"LotjaGi4g1v0121600"					"LotjaGi4g1v0121600"	"LotjaGi4g1v0121600"
"LotjaGi4g1v0121700"	"LotjaGi4g1v0121700"					"LotjaGi4g1v0121700"	"LotjaGi4g1v0121700"
"LotjaGi4g1v0121800"	"LotjaGi4g1v0121800"					"LotjaGi4g1v0121800"	"LotjaGi4g1v0121800"
"LotjaGi4g1v0122000"	"LotjaGi4g1v0122000"					"LotjaGi4g1v0122000"	"LotjaGi4g1v0122000"
"LotjaGi4g1v0121900"	"LotjaGi4g1v0121900"					"LotjaGi4g1v0121900"	"LotjaGi4g1v0121900"
"LotjaGi4g1v0122200"	"LotjaGi4g1v0122200"					"LotjaGi4g1v0122200"	"LotjaGi4g1v0122200"
"LotjaGi4g1v0122300"	"LotjaGi4g1v0122300"					"LotjaGi4g1v0122300"	"LotjaGi4g1v0122300"
"LotjaGi4g1v0122700"	"LotjaGi4g1v0122700"					"LotjaGi4g1v0122700"	"LotjaGi4g1v0122700"
"LotjaGi4g1v0122900"	"LotjaGi4g1v0122900"					"LotjaGi4g1v0122900"	"LotjaGi4g1v0122900"
"LotjaGi4g1v0123100"	"LotjaGi4g1v0123100"					"LotjaGi4g1v0123100"	"LotjaGi4g1v0123100"
"LotjaGi4g1v0123200"	"LotjaGi4g1v0123200"					"LotjaGi4g1v0123200"	"LotjaGi4g1v0123200"
"LotjaGi4g1v0123300"	"LotjaGi4g1v0123300"					"LotjaGi4g1v0123300"	"LotjaGi4g1v0123300"
"LotjaGi4g1v0123400"	"LotjaGi4g1v0123400"					"LotjaGi4g1v0123400"	"LotjaGi4g1v0123400"
"LotjaGi4g1v0123800-LC"	"LotjaGi4g1v0123800-LC"					"LotjaGi4g1v0123800-LC"	"LotjaGi4g1v0123800-LC"
"LotjaGi4g1v0123900"	"LotjaGi4g1v0123900"					"LotjaGi4g1v0123900"	"LotjaGi4g1v0123900"
"LotjaGi4g1v0124000"	"LotjaGi4g1v0124000"					"LotjaGi4g1v0124000"	"LotjaGi4g1v0124000"
"LotjaGi4g1v0124100-LC"	"LotjaGi4g1v0124100-LC"					"LotjaGi4g1v0124100-LC"	"LotjaGi4g1v0124100-LC"
"LotjaGi4g1v0124200"	"LotjaGi4g1v0124200"					"LotjaGi4g1v0124200"	"LotjaGi4g1v0124200"
"LotjaGi4g1v0124300"	"LotjaGi4g1v0124300"					"LotjaGi4g1v0124300"	"LotjaGi4g1v0124300"
"LotjaGi4g1v0124400"	"LotjaGi4g1v0124400"					"LotjaGi4g1v0124400"	"LotjaGi4g1v0124400"
"LotjaGi4g1v0124600"	"LotjaGi4g1v0124600"					"LotjaGi4g1v0124600"	"LotjaGi4g1v0124600"
"LotjaGi4g1v0124800"	"LotjaGi4g1v0124800"					"LotjaGi4g1v0124800"	"LotjaGi4g1v0124800"
"LotjaGi4g1v0124900"	"LotjaGi4g1v0124900"					"LotjaGi4g1v0124900"	"LotjaGi4g1v0124900"
"LotjaGi4g1v0125000"	"LotjaGi4g1v0125000"					"LotjaGi4g1v0125000"	"LotjaGi4g1v0125000"
"LotjaGi4g1v0125100"	"LotjaGi4g1v0125100"					"LotjaGi4g1v0125100"	"LotjaGi4g1v0125100"
"LotjaGi4g1v0125200"	"LotjaGi4g1v0125200"					"LotjaGi4g1v0125200"	"LotjaGi4g1v0125200"
"LotjaGi4g1v0125500"	"LotjaGi4g1v0125500"					"LotjaGi4g1v0125500"	"LotjaGi4g1v0125500"
"LotjaGi4g1v0125700"	"LotjaGi4g1v0125700"					"LotjaGi4g1v0125700"	"LotjaGi4g1v0125700"
"LotjaGi4g1v0125800"	"LotjaGi4g1v0125800"					"LotjaGi4g1v0125800"	"LotjaGi4g1v0125800"
"LotjaGi4g1v0125900"	"LotjaGi4g1v0125900"					"LotjaGi4g1v0125900"	"LotjaGi4g1v0125900"
"LotjaGi4g1v0126000"	"LotjaGi4g1v0126000"					"LotjaGi4g1v0126000"	"LotjaGi4g1v0126000"
"LotjaGi4g1v0126300"	"LotjaGi4g1v0126300"					"LotjaGi4g1v0126300"	"LotjaGi4g1v0126300"
"LotjaGi4g1v0126600"	"LotjaGi4g1v0126600"					"LotjaGi4g1v0126600"	"LotjaGi4g1v0126600"
"LotjaGi4g1v0126700-LC"	"LotjaGi4g1v0126700-LC"					"LotjaGi4g1v0126700-LC"	"LotjaGi4g1v0126700-LC"
"LotjaGi4g1v0126800"	"LotjaGi4g1v0126800"					"LotjaGi4g1v0126800"	"LotjaGi4g1v0126800"
"LotjaGi4g1v0127000"	"LotjaGi4g1v0127000"					"LotjaGi4g1v0127000"	"LotjaGi4g1v0127000"
"LotjaGi4g1v0127100"	"LotjaGi4g1v0127100"					"LotjaGi4g1v0127100"	"LotjaGi4g1v0127100"
"LotjaGi4g1v0127200"	"LotjaGi4g1v0127200"					"LotjaGi4g1v0127200"	"LotjaGi4g1v0127200"
"LotjaGi4g1v0127300"	"LotjaGi4g1v0127300"					"LotjaGi4g1v0127300"	"LotjaGi4g1v0127300"
"LotjaGi4g1v0127400"	"LotjaGi4g1v0127400"					"LotjaGi4g1v0127400"	"LotjaGi4g1v0127400"
"LotjaGi4g1v0127500"	"LotjaGi4g1v0127500"					"LotjaGi4g1v0127500"	"LotjaGi4g1v0127500"
